ts,wind_speed,wind_direction,wind_gust
1504008000,5.725499,215.936966,6.615242
1504018800,5.563492,209.067825,6.655682
1504029600,4.734134,182.816879,5.352268
1504040400,4.697231,177.483032,5.326039
1504051200,5.260092,178.146912,5.834645
1504062000,5.906738,175.233871,6.790072
1504072800,6.693896,185.067795,7.651865
1504083600,6.909806,203.837143,7.68897
1504094400,5.33241,220.83519,6.137973
1504105200,5.569802,208.166489,6.731469
1504116000,4.946817,183.973862,5.833972
1504126800,4.87061,176.521317,5.420489
1504137600,5.492321,176.942429,6.118396
1504148400,5.80784,174.46286,6.883076
1504159200,6.958127,184.558517,7.996723
1504170000,7.844997,200.085251,8.854907
1504180800,7.952612,205.022583,9.111689
1504191600,8.38654,192.173584,9.343612
1504202400,7.304146,171.172089,9.571214
1504213200,7.3507,168.032196,9.528362
1504224000,7.448137,167.147079,9.348733
1504234800,7.975556,168.026291,10.083263
1504245600,8.438932,174.168686,10.970093
1504256400,9.246716,182.589996,10.521665
1504267200,9.597235,188.360245,10.751837
1504278000,7.950203,178.86528,9.575521
1504288800,7.725276,161.653152,10.402649
1504299600,7.219435,163.19754,9.916962
1504310400,6.967129,162.078369,9.219602
1504321200,6.827505,162.352005,9.04274
1504332000,7.386094,172.988724,9.006988
1504342800,7.297005,190.212814,7.966535
1504353600,4.699631,205.12439,5.221571
1504364400,2.275466,239.573135,2.72928
1504375200,2.360737,192.946365,3.050257
1504386000,3.140031,174.896973,3.613095
1504396800,4.857541,164.545303,5.319742
1504407600,4.928928,168.481171,5.408573
1504418400,5.418746,181.965057,6.160601
1504429200,4.284167,209.800934,4.509378
1504440000,2.172576,279.44519,2.367605
1504450800,2.523088,315.766052,2.741505
1504461600,1.511524,332.122284,2
1504472400,1.447933,185.697006,1.804689
1504483200,4.131174,171.742065,4.732526
1504494000,4.850853,173.5905,5.4
1504504800,5.132609,184.99147,5.763863
1504515600,4.064175,208.717834,4.458496
1504526400,2.230017,273.617676,2.413525
1504537200,2.010788,269.073273,2.206987
1504548000,3.671612,196.592667,4.400743
1504558800,5.375271,172.557617,5.850456
1504569600,6.158379,172.051193,6.616483
1504580400,6.17667,167.07692,7.181442
1504591200,6.155155,176.112366,7.3
1504602000,6.534866,197.886963,7.1627
1504612800,4.108191,221.460693,4.477829
1504623600,3.048207,229.213058,4.000709
1504634400,5.143723,182.289047,5.839662
1504645200,6.229492,175.333786,7.119998
1504656000,6.054766,170.733963,6.628841
1504666800,5.918487,170.33168,6.418902
1504677600,6.332178,182.594757,7.303778
1504688400,7.340496,201.282288,8.278756
1504699200,6.26991,213.095245,7.223047
1504710000,7.610065,195.105515,8.463017
1504720800,6.480792,175.443588,7.920545
1504731600,6.315871,174.18573,7.523408
1504742400,6.630488,172.543991,8.230911
1504753200,7.072599,171.063217,8.735779
1504764000,7.540827,178.751038,9.1203
1504774800,8.565167,191.593323,9.367493
1504785600,7.215471,203.197739,8.214198
1504796400,6.041403,197.395401,7.17732
1504807200,5.124821,171.276245,5.719983
1504818000,5.717613,166.275177,6.128383
1504828800,5.843314,164.096054,6.791856
1504839600,5.551441,165.847427,6.42988
1504850400,5.418977,179.702927,6.251729
1504861200,4.531185,207.403458,5.013696
1504872000,2.527659,251.970917,2.727154
1504882800,1.590703,246.750397,1.865118
1504893600,2.449877,188.738602,3.185478
1504904400,3.499215,166.78186,4.223472
1504915200,4.782575,166.055252,5.413386
1504926000,5.161332,168.256897,5.737809
1504936800,5.502121,178.683517,6.4
1504947600,5.526376,203.314926,6.166638
1504958400,3.550964,234.845078,3.883212
1504969200,3.348146,220.01825,4.345007
1504980000,5.141243,178.121185,5.800331
1504990800,5.149212,171.834534,5.851162
1505001600,5.653545,173.235107,6.201221
1505012400,5.571657,163.401276,6.093694
1505023200,5.549884,178.007523,6.516724
1505034000,5.61837,205.244827,6.378999
1505044800,3.466311,234.350037,3.935553
1505055600,2.47791,230.189163,3.147461
1505066400,3.943376,175.619247,4.674664
1505077200,4.271536,159.217743,5.042145
1505088000,5.134944,163.845001,5.863067
1505098800,5.699389,163.811768,6.302502
1505109600,6.199219,174.214935,7.243666
1505120400,6.461993,192.483093,7.264516
1505131200,4.180126,214.969376,4.810834
1505142000,3.421599,211.001663,4.307024
1505152800,4.603786,154.894791,5.400495
1505163600,5.095656,158.321991,5.843811
1505174400,5.891049,161.487122,6.506989
1505185200,6.055887,152.83197,6.586017
1505196000,6.146421,163.400803,7.472392
1505206800,5.948273,192.267654,6.713809
1505217600,4.5816,203.44339,5.5
1505228400,3.577872,198.271515,4.782136
1505239200,4.821487,150.624268,5.6
1505250000,5.725368,154.257904,6.351735
1505260800,6.074838,155.905746,6.720806
1505271600,6.485348,163.30545,7.042553
1505282400,7.443874,169.73555,9.2
1505293200,8.298281,185.44368,9.558165
1505304000,7.456615,192.367065,8.801221
1505314800,6.671638,182.368149,7.840341
1505325600,6.005653,164.459122,6.70037
1505336400,6.658697,165.994995,7.047199
1505347200,6.417086,162.612411,7.072844
1505358000,6.282362,163.119156,7.248847
1505368800,7.000053,178.787704,8.134171
1505379600,6.547562,200.156143,7.224893
1505390400,3.785767,226.082336,4.12041
1505401200,2.374037,245.207047,2.781146
1505412000,2.070836,202.011673,2.747624
1505422800,4.343241,190.351288,4.463547
1505433600,4.665128,173.372406,5.160516
1505444400,4.521996,176.146591,5.328788
1505455200,5.743817,194.295364,6.54314
1505466000,5.147648,215.494598,5.5
1505476800,3.218801,254.223709,3.421409
1505487600,2.436462,259.18158,2.734509
1505498400,2.857771,207.69931,3.938049
1505509200,4.281218,183.696823,5.123508
1505520000,4.390141,178.264297,4.815863
1505530800,4.396819,176.336166,5.113159
1505541600,5.19782,188.66008,5.738662
1505552400,4.729856,211.804916,5.244119
1505563200,3.600248,232.634323,4.083496
1505574000,3.59659,218.856033,4.45032
1505584800,3.475696,179.882492,4.1
1505595600,4.112688,172.23436,4.617127
1505606400,4.477768,174.489273,5.023193
1505617200,4.476583,174.833817,5.220575
1505628000,5.171071,190.003525,5.745679
1505638800,5.13383,212.610855,5.619907
1505649600,3.047158,255.267792,3.256725
1505660400,2.369352,265.221222,2.468714
1505671200,1.714061,214.43425,2.186432
1505682000,2.795792,191.569824,3.141808
1505692800,3.504984,179.167542,4.009769
1505703600,4.149119,178.735306,4.800134
1505714400,4.973115,191.576904,5.495668
1505725200,3.959522,228.450943,3.821424
1505736000,3.059226,291.219299,3.141742
1505746800,2.27454,313.592773,2.484549
1505757600,1.017188,324.832123,1.377975
1505768400,1.944546,200.635056,2.267397
1505779200,2.500523,176.014938,3.030161
1505790000,2.83448,179.831818,3.223362
1505800800,3.438944,197.160065,4.011744
1505811600,2.463516,271.550323,2.35039
1505822400,4.088518,312.681122,4.436816
1505833200,3.847996,318.717743,4.249745
1505844000,1.064198,319.318878,1.402533
1505854800,0.827188,205.766876,1.208224
1505865600,2.666744,178.756683,3.121371
1505876400,3.332732,177.095032,3.733441
1505887200,3.730742,192.077652,4.10732
1505898000,3.658265,228.513779,3.9
1505908800,3.593092,242.531891,4.103613
1505919600,4.021665,220.134644,5.104993
1505930400,4.31792,178.289703,4.955619
1505941200,5.030372,169.10968,5.478044
1505952000,5.140447,159.527328,5.747574
1505962800,5.232686,158.284286,6.038566
1505973600,5.941886,170.210861,7.314649
1505984400,6.907649,185.02655,7.778491
1505995200,7.187688,188.350601,8.326217
1506006000,7.186731,179.257462,8.849296
1506016800,6.235935,154.534698,6.742072
1506027600,6.3601,150.854752,7.214704
1506038400,6.714777,152.852264,7.966882
1506049200,6.712457,152.701813,7.932562
1506060000,7.65103,168.789368,9.980577
1506070800,8.626539,180.790939,10.039318
1506081600,8.160072,183.669098,9.366869
1506092400,8.190237,178.089218,10.126257
1506103200,7.53721,159.371384,9.201282
1506114000,7.438963,157.493988,9.800036
1506124800,7.318429,158.030899,9.341385
1506135600,7.671004,162.467392,9.657078
1506146400,8.351454,173.124756,10.536206
1506157200,8.924601,184.240585,9.952671
1506168000,8.015,193.053696,9.191652
1506178800,7.992599,183.528625,9.446181
1506189600,7.531216,171.886673,9.630179
1506200400,7.727999,170.270126,9.92688
1506211200,7.717491,172.889435,9.932422
1506222000,7.840258,173.929657,9.676771
1506232800,7.568593,181.352585,9.262074
1506243600,7.134538,198.257736,7.93943
1506254400,5.49751,214.165421,6.139213
1506265200,5.384608,205.018936,6.452869
1506276000,4.94068,178.908218,5.79289
1506286800,5.499473,174.455658,6.900128
1506297600,5.79893,172.3806,7.32356
1506308400,6.081177,171.556137,7.645182
1506319200,6.440986,179.630157,7.740242
1506330000,5.971627,198.22229,6.513783
1506340800,3.540789,224.225983,3.846826
1506351600,2.618592,239.528015,3.10148
1506362400,3.535583,186.229065,4.173879
1506373200,4.607555,173.934967,5.054163
1506384000,5.07206,175.520309,5.925212
1506394800,5.465364,174.255981,6.940091
1506405600,6.129857,183.847778,7.039677
1506416400,6.534336,201.016083,7.342865
1506427200,6.211179,209.10144,7.025997
1506438000,6.598163,198.725952,7.772426
1506448800,6.124659,171.120697,7.741529
1506459600,6.021517,167.479858,7.627289
1506470400,6.338786,168.544144,7.861975
1506481200,6.818867,169.055023,8.542505
1506492000,7.042911,177.628174,8.733426
1506502800,8.130208,194.160049,8.90846
1506513600,7.371277,204.348663,8.326831
1506524400,6.024582,200.110168,7.303796
1506535200,5.562055,172.219086,6.516271
1506546000,6.145161,170.59256,7.73313
1506556800,6.782557,171.719345,8.457685
1506567600,7.145525,171.449249,8.727759
1506578400,7.326858,178.5215,9.102738
1506589200,7.963239,195.862106,8.720854
1506600000,6.053411,214.123138,6.806684
1506610800,4.85556,209.350281,6.137882
1506621600,4.93067,179.552658,5.377832
1506632400,5.876255,174.4599,7.349317
1506643200,6.72499,174.504425,8.305841
1506654000,7.142306,172.982895,8.6
1506664800,7.228103,180.104675,8.836561
1506675600,8.192863,197.335052,9.211332
1506686400,7.166206,209.548859,7.923193
1506697200,7.384062,197.249954,8.359344
1506708000,6.346574,171.712738,8.569289
1506718800,6.299477,162.148071,8.226104
1506729600,6.454245,165.812302,8.168555
1506740400,6.609243,171.065628,8.127975
1506751200,6.844264,180.300171,8.515251
1506762000,8.360867,194.900452,9.2
1506772800,9.140789,199.562119,10.332895
1506783600,8.482407,188.28743,10.160344
1506794400,6.481513,166.534668,8.30982
1506805200,6.370431,163.341324,8.231015
1506816000,6.454111,164.992538,8.113617
1506826800,6.553975,163.708267,8.202228
1506837600,6.649482,172.475739,8.23645
1506848400,6.759507,191.481064,7.620148
1506859200,6.744953,201.277817,7.964653
1506870000,6.497731,191.222519,7.712461
1506880800,5.02189,161.995865,5.594593
1506891600,4.847545,164.358475,5.428497
1506902400,4.704102,166.768646,5.306591
1506913200,4.446336,169.357193,5.032022
1506924000,4.124845,178.941483,4.914089
1506934800,4.296988,215.886475,4.716785
1506945600,2.97366,248.331619,3.3
1506956400,2.454305,229.478119,3.051208
1506967200,3.843772,171.423111,4.559067
1506978000,5.009984,167.699356,5.576736
1506988800,5.982524,171.670364,6.901653
1506999600,6.656472,172.12175,8.434244
1507010400,7.173966,180.033249,8.812573
1507021200,8.200659,197.364288,9
1507032000,7.469849,206.144958,8.418365
1507042800,7.415264,193.466324,8.279672
1507053600,6.299213,174.99855,8.259387
1507064400,6.625446,173.914108,8.431235
1507075200,6.628366,174.532364,8.234324
1507086000,7.185358,174.119064,8.984272
1507096800,7.368692,179.001541,9.302149
1507107600,8.167275,192.801605,9.085083
1507118400,7.284389,199.723602,8.329319
1507129200,7.482635,188.523254,8.307485
1507140000,6.272665,169.133484,7.912576
1507150800,6.626674,170.016602,8.318645
1507161600,7.110829,171.2444,8.822545
1507172400,7.427777,170.114075,9.323073
1507183200,7.457064,177.928024,9.235721
1507194000,7.996984,195.963089,9.021071
1507204800,8.133985,203.597153,9.092338
1507215600,8.093283,185.88623,9.732892
1507226400,6.801224,168.540115,9.159235
1507237200,6.45107,168.906235,8.349081
1507248000,7.167277,171.843185,8.920287
1507258800,1.928238,208.159882,1.9
1507269600,1.928238,208.159882,1.9
1507280400,1.928238,208.159882,1.9
1507291200,1.928238,208.159882,1.9
1507302000,1.928238,208.159882,1.9
1507312800,1.928238,208.159882,1.9
1507323600,5.663952,169.766418,7.242987
1507334400,5.790606,172.897324,7.1229
1507345200,5.092182,175.823578,6.213974
1507356000,4.648401,191.190109,5.182158
1507366800,3.908638,230.309982,4.238098
1507377600,3.318464,255.670013,3.667605
1507388400,2.59369,279.113708,2.900743
1507399200,2.456068,201.189667,3.106732
1507410000,3.076604,184.809448,3.724226
1507420800,3.06047,188.746964,3.744099
1507431600,2.787631,185.092911,3.386678
1507442400,2.717765,208.56337,3.277828
1507453200,3.836355,265.414764,3.454137
1507464000,4.804539,291.274567,4.81663
1507474800,3.056664,257.670135,3.50262
1507485600,4.798031,180.770325,5.533565
1507496400,4.891921,178.008957,5.454263
1507507200,4.498161,188.611115,5.051236
1507518000,4.16706,186.853012,4.726251
1507528800,4.932226,196.36116,5.575459
1507539600,5.806843,222.759781,5.609873
1507550400,5.273606,234.659241,4.956348
1507561200,5.480115,216.78746,6.220508
1507572000,6.676318,176.789459,9.014679
1507582800,6.496799,170.735779,8.568873
1507593600,7.247881,172.432663,8.934249
1507604400,7.454172,171.598358,9.052127
1507615200,7.725108,178.876617,9.604101
1507626000,7.805577,193.961807,8.512702
1507636800,7.421717,201.371964,8.539005
1507647600,8.407866,190.379181,9.563129
1507658400,6.998168,172.801498,8.959727
1507669200,7.275053,168.308533,9.210116
1507680000,7.300098,170.005081,8.909766
1507690800,7.424789,171.268341,9.039165
1507701600,7.402456,176.837112,9.145453
1507712400,7.583468,193.195862,8.300342
1507723200,6.608369,205.544373,7.399949
1507734000,6.373548,201.349411,7.739313
1507744800,5.809855,175.370209,7.401237
1507755600,6.595819,172.409744,8.156555
1507766400,7.164618,171.47226,8.840971
1507777200,7.137643,171.506943,8.813262
1507788000,6.53255,180.765091,8.037555
1507798800,6.443907,204.286804,7.21112
1507809600,5.240115,222.523178,5.845433
1507820400,5.026774,215.320175,6.18248
1507831200,5.165844,179.906204,6.547485
1507842000,5.784885,178.345398,7.145486
1507852800,6.230355,177.541656,7.540045
1507863600,6.037121,179.63588,7.382799
1507874400,6.542041,186.642181,7.756845
1507885200,6.334792,206.570435,6.917114
1507896000,5.167697,221.734573,5.707509
1507906800,4.467155,220.144302,5.409507
1507917600,4.808153,181.708405,6.188306
1507928400,5.090473,177.387192,6.135324
1507939200,5.908081,179.479813,7.146883
1507950000,6.271402,178.477859,7.526515
1507960800,6.64261,183.990326,7.70304
1507971600,7.017307,202.938446,7.752791
1507982400,6.077315,216.292252,6.83989
1507993200,4.989714,216.011749,6.041055
1508004000,5.07227,180.721939,6.634702
1508014800,6.126374,177.834137,7.864777
1508025600,7.040748,175.183899,8.502119
1508036400,6.64666,173.449585,7.85083
1508047200,6.649523,180.881958,8.203376
1508058000,6.732679,202.775955,7.298067
1508068800,6.044079,214.634003,6.72937
1508079600,5.313748,209.859116,6.266969
1508090400,4.520972,177.178299,5.572275
1508101200,5.549891,173.843323,7.028222
1508112000,6.378432,175.110962,7.801849
1508122800,6.351534,174.89978,7.754112
1508133600,6.824756,180.145676,8.2
1508144400,7.69157,196.277954,8.208252
1508155200,8.282268,200.27507,9.232088
1508166000,7.2731,186.452072,9.076112
1508176800,6.708934,165.397675,9.150818
1508187600,7.207717,164.780853,9.039185
1508198400,7.549779,165.158508,9.511004
1508209200,7.489307,164.588043,9.538752
1508220000,7.650304,171.482071,9.400001
1508230800,7.575003,182.743958,8.937249
1508241600,7.958823,184.338852,8.831286
1508252400,6.615623,174.176971,8.476896
1508263200,5.692327,154.738953,7.428146
1508274000,6.122842,155.631195,8.152089
1508284800,6.498915,159.317566,8.267352
1508295600,6.344826,157.085754,8.035026
1508306400,6.166017,166.476974,7.638178
1508317200,6.224424,182.916122,6.699901
1508328000,4.150507,192.136337,4.633514
1508338800,2.588517,195.515686,3.439915
1508349600,2.682009,161.262527,3.334727
1508360400,2.675221,179.044388,3.352881
1508371200,3.947386,159.924149,4.532505
1508382000,3.718211,164.577423,4.278342
1508392800,3.137271,188.050247,3.623999
1508403600,2.357818,255.170166,2.213159
1508414400,3.016653,304.753113,3.3
1508425200,2.145394,298.844666,2.444099
1508436000,0.889234,198.288651,1.26131
1508446800,2.669699,165.797012,3.327532
1508457600,3.974593,167.142517,4.530641
1508468400,4.641342,170.502136,5.442017
1508479200,5.344934,183.637985,6.350572
1508490000,5.854876,202.784927,6.429349
1508500800,4.501065,217.420807,5.044561
1508511600,3.406043,221.139191,4.15129
1508522400,3.716253,172.974655,4.251563
1508533200,4.623605,171.347504,5.327338
1508544000,5.073164,174.816818,6.024164
1508554800,4.7535,175.732635,5.579397
1508565600,5.095355,189.11026,5.922096
1508576400,4.986639,214.208176,5.222956
1508587200,3.525262,240.794846,3.7
