"meteostationID","timestamp","temperature","pressure","humidity","wind_max_ms","wind_min_ms","wind_avg_ms","wind_direction"
"1chipru_a020a62a11eb","1541053189",NULL,NULL,NULL,"2.2","1.2","1.7","70.6640625"
"1chipru_a020a62a11eb","1541053497",NULL,NULL,NULL,"2.7","1.1","1.9","57.65625"
"1chipru_a020a62a11eb","1541053806",NULL,NULL,NULL,"2.8","1.5","2.1","63.28125"
"1chipru_a020a62a11eb","1541054114",NULL,NULL,NULL,"3.1","1.3","2.4","57.3046875"
"1chipru_a020a62a11eb","1541054422",NULL,NULL,NULL,"3","2","2.4","50.9765625"
"1chipru_a020a62a11eb","1541054731",NULL,NULL,NULL,"3.3","1.7","2.4","57.3046875"
"1chipru_a020a62a11eb","1541055039",NULL,NULL,NULL,"3.5","2","2.7","34.1015625"
"1chipru_a020a62a11eb","1541055348",NULL,NULL,NULL,"3.5","1.7","2.7","32.6953125"
"1chipru_a020a62a11eb","1541055656",NULL,NULL,NULL,"4.5","2.5","3.4","21.09375"
"1chipru_a020a62a11eb","1541055980",NULL,NULL,NULL,"4.6","2","3.5","32.34375"
"1chipru_a020a62a11eb","1541056289",NULL,NULL,NULL,"4.7","2.7","3.8","17.578125"
"1chipru_a020a62a11eb","1541056594",NULL,NULL,NULL,"5.1","3.1","4.3","30.9375"
"1chipru_a020a62a11eb","1541056903",NULL,NULL,NULL,"5","3.2","4","16.875"
"1chipru_a020a62a11eb","1541057212",NULL,NULL,NULL,"5.8","3.6","4.7","24.9609375"
"1chipru_a020a62a11eb","1541057520",NULL,NULL,NULL,"6","3.6","5","20.7421875"
"1chipru_a020a62a11eb","1541057828",NULL,NULL,NULL,"6","4","5.1","41.484375"
"1chipru_a020a62a11eb","1541058137",NULL,NULL,NULL,"5.8","3.8","4.9","40.78125"
"1chipru_a020a62a11eb","1541058141",NULL,NULL,NULL,"5.8","3.8","4.9","40.78125"
"1chipru_a020a62a11eb","1541058823",NULL,NULL,NULL,"6.3","4","5.2","21.09375"
"1chipru_a020a62a11eb","1541059131",NULL,NULL,NULL,"6.8","4.3","5.5","34.8046875"
"1chipru_a020a62a11eb","1541059445",NULL,NULL,NULL,"6.3","4.3","5.5","24.9609375"
"1chipru_a020a62a11eb","1541059749",NULL,NULL,NULL,"6.7","4.1","5.5","15.46875"
"1chipru_a020a62a11eb","1541060057",NULL,NULL,NULL,"6.5","4.3","5.5","19.6875"
"1chipru_a020a62a11eb","1541060366",NULL,NULL,NULL,"6.6","4.3","5.4","29.8828125"
"1chipru_a020a62a11eb","1541060674",NULL,NULL,NULL,"6.3","4.1","5.2","36.9140625"
"1chipru_a020a62a11eb","1541060983",NULL,NULL,NULL,"6.2","3.8","5.3","40.4296875"
"1chipru_a020a62a11eb","1541061292",NULL,NULL,NULL,"6.2","4.6","5.3","13.0078125"
"1chipru_a020a62a11eb","1541061600",NULL,NULL,NULL,"6.8","4.1","5.4","30.234375"
"1chipru_a020a62a11eb","1541061909",NULL,NULL,NULL,"6.6","4","5.1","24.609375"
"1chipru_a020a62a11eb","1541062216",NULL,NULL,NULL,"6.5","4","4.9","35.15625"
"1chipru_a020a62a11eb","1541062525",NULL,NULL,NULL,"6.3","4.1","5.2","24.2578125"
"1chipru_a020a62a11eb","1541062834",NULL,NULL,NULL,"6.6","3.8","5.3","37.6171875"
"1chipru_a020a62a11eb","1541063142",NULL,NULL,NULL,"6.3","3.8","5.1","14.0625"
"1chipru_a020a62a11eb","1541063451",NULL,NULL,NULL,"6.2","4.1","5.1","11.6015625"
"1chipru_a020a62a11eb","1541063759",NULL,NULL,NULL,"6.3","4","5.3","26.3671875"
"1chipru_a020a62a11eb","1541064067",NULL,NULL,NULL,"6.7","3.8","5.5","26.015625"
"1chipru_a020a62a11eb","1541064376",NULL,NULL,NULL,"6.1","3.7","5.1","18.6328125"
"1chipru_a020a62a11eb","1541064381",NULL,NULL,NULL,"6.1","3.7","5.1","18.6328125"
"1chipru_a020a62a11eb","1541064755",NULL,NULL,NULL,"6.6","3.7","5.1","39.0234375"
"1chipru_a020a62a11eb","1541065062",NULL,NULL,NULL,"6.5","4.1","5.1","22.8515625"
"1chipru_a020a62a11eb","1541065371",NULL,NULL,NULL,"6","3.6","5.2","11.25"
"1chipru_a020a62a11eb","1541065679",NULL,NULL,NULL,"6","3.3","4.8","34.453125"
"1chipru_a020a62a11eb","1541065988",NULL,NULL,NULL,"5.7","3.8","5","22.8515625"
"1chipru_a020a62a11eb","1541066297",NULL,NULL,NULL,"6.3","4.1","5","28.828125"
"1chipru_a020a62a11eb","1541066605",NULL,NULL,NULL,"6.6","4.5","5.5","17.2265625"
"1chipru_a020a62a11eb","1541066913",NULL,NULL,NULL,"5.8","3.8","5","28.828125"
"1chipru_a020a62a11eb","1541067221",NULL,NULL,NULL,"6.1","4.2","5","22.8515625"
"1chipru_a020a62a11eb","1541067530",NULL,NULL,NULL,"6.2","3.8","5.1","6.6796875"
"1chipru_a020a62a11eb","1541067839",NULL,NULL,NULL,"6.5","4.1","5.6","15.46875"
"1chipru_a020a62a11eb","1541068147",NULL,NULL,NULL,"6.2","4.1","5.4","33.046875"
"1chipru_a020a62a11eb","1541068456",NULL,NULL,NULL,"6.2","4","5","15.8203125"
"1chipru_a020a62a11eb","1541068764",NULL,NULL,NULL,"5.7","3.3","4.6","26.015625"
"1chipru_a020a62a11eb","1541069073",NULL,NULL,NULL,"6.2","3.6","5","31.2890625"
"1chipru_a020a62a11eb","1541069382",NULL,NULL,NULL,"6.6","3.5","5.4","18.28125"
"1chipru_a020a62a11eb","1541069690",NULL,NULL,NULL,"6.1","4.1","5.1","24.609375"
"1chipru_a020a62a11eb","1541069998",NULL,NULL,NULL,"6.5","3.8","5.4","28.4765625"
"1chipru_a020a62a11eb","1541070307",NULL,NULL,NULL,"5.5","3.7","5","24.9609375"
"1chipru_a020a62a11eb","1541070615",NULL,NULL,NULL,"6.1","3.7","5","33.3984375"
"1chipru_a020a62a11eb","1541070620",NULL,NULL,NULL,"6.1","3.7","5","33.3984375"
"1chipru_a020a62a11eb","1541071001",NULL,NULL,NULL,"5.8","3","4.6","30.9375"
"1chipru_a020a62a11eb","1541071301",NULL,NULL,NULL,"5.7","3.3","4.3","36.2109375"
"1chipru_a020a62a11eb","1541071610",NULL,NULL,NULL,"4.7","3.3","4.2","44.6484375"
"1chipru_a020a62a11eb","1541071921",NULL,NULL,NULL,"4.7","3","4","33.046875"
"1chipru_a020a62a11eb","1541072230",NULL,NULL,NULL,"5.1","2.7","3.8","34.1015625"
"1chipru_a020a62a11eb","1541072522",NULL,NULL,NULL,"4.6","3.2","3.9","42.5390625"
"1chipru_a020a62a11eb","1541072831",NULL,NULL,NULL,"4.5","3","3.9","37.6171875"
"1chipru_a020a62a11eb","1541073140",NULL,NULL,NULL,"4.3","2.6","3.5","19.3359375"
"1chipru_a020a62a11eb","1541073448",NULL,NULL,NULL,"3.7","2","2.8","46.7578125"
"1chipru_a020a62a11eb","1541073757",NULL,NULL,NULL,"3.8","2.2","3.2","36.5625"
"1chipru_a020a62a11eb","1541074065",NULL,NULL,NULL,"3.8","2","3","46.40625"
"1chipru_a020a62a11eb","1541074374",NULL,NULL,NULL,"4.5","2.3","3.6","0"
"1chipru_a020a62a11eb","1541074686",NULL,NULL,NULL,"4.7","3","3.6","12.65625"
"1chipru_a020a62a11eb","1541074990",NULL,NULL,NULL,"4.6","2.6","3.5","20.7421875"
"1chipru_a020a62a11eb","1541075299",NULL,NULL,NULL,"4.1","1.8","2.9","2.109375"
"1chipru_a020a62a11eb","1541075608",NULL,NULL,NULL,"3.8","1.2","2.6","356.1328125"
"1chipru_a020a62a11eb","1541075916",NULL,NULL,NULL,"3.3","1.7","2.6","28.125"
"1chipru_a020a62a11eb","1541076224",NULL,NULL,NULL,"3.6","1.8","2.7","37.96875"
"1chipru_a020a62a11eb","1541076533",NULL,NULL,NULL,"4","1.8","2.7","20.390625"
"1chipru_a020a62a11eb","1541076841",NULL,NULL,NULL,"4.5","2.1","3.3","10.1953125"
"1chipru_a020a62a11eb","1541077222",NULL,NULL,NULL,"4.7","2.6","3.5","3.1640625"
"1chipru_a020a62a11eb","1541077840",NULL,NULL,NULL,"4.2","2.3","3.3","23.5546875"
"1chipru_a020a62a11eb","1541078147",NULL,NULL,NULL,"4.7","2.2","3.7","10.8984375"
"1chipru_a020a62a11eb","1541078456",NULL,NULL,NULL,"4.6","2.6","3.4","16.171875"
"1chipru_a020a62a11eb","1541078764",NULL,NULL,NULL,"4.2","1.8","3.2","9.84375"
"1chipru_a020a62a11eb","1541079073",NULL,NULL,NULL,"4.3","2.5","3.5","354.0234375"
"1chipru_a020a62a11eb","1541079381",NULL,NULL,NULL,"4.5","2.5","3.5","354.7265625"
"1chipru_a020a62a11eb","1541079690",NULL,NULL,NULL,"4.2","2.5","3.4","356.484375"
"1chipru_a020a62a11eb","1541079998",NULL,NULL,NULL,"4.5","3","3.6","3.1640625"
"1chipru_a020a62a11eb","1541080319",NULL,NULL,NULL,"4.5","2.6","3.6","6.6796875"
"1chipru_a020a62a11eb","1541080628",NULL,NULL,NULL,"4.5","2.7","3.6","357.5390625"
"1chipru_a020a62a11eb","1541080936",NULL,NULL,NULL,"4.1","3","3.7","5.2734375"
"1chipru_a020a62a11eb","1541081245",NULL,NULL,NULL,"3.7","2.3","2.9","342.421875"
"1chipru_a020a62a11eb","1541081558",NULL,NULL,NULL,"4.6","2.7","3.6","354.7265625"
"1chipru_a020a62a11eb","1541081862",NULL,NULL,NULL,"4.2","2.5","3.5","7.03125"
"1chipru_a020a62a11eb","1541082170",NULL,NULL,NULL,"4","2.2","3.2","352.6171875"
"1chipru_a020a62a11eb","1541082479",NULL,NULL,NULL,"5.1","2.5","3.9","359.296875"
"1chipru_a020a62a11eb","1541082787",NULL,NULL,NULL,"5.5","3.1","4.1","8.0859375"
"1chipru_a020a62a11eb","1541083096",NULL,NULL,NULL,"4.8","3.1","4","9.4921875"
"1chipru_a020a62a11eb","1541083100",NULL,NULL,NULL,"4.8","3.1","4","9.4921875"
"1chipru_a020a62a11eb","1541083474",NULL,NULL,NULL,"4.3","2.8","3.7","6.328125"
"1chipru_a020a62a11eb","1541083769",NULL,NULL,NULL,"4.3","2.7","3.4","8.4375"
"1chipru_a020a62a11eb","1541084078",NULL,NULL,NULL,"4","2.5","3.4","2.109375"
"1chipru_a020a62a11eb","1541084386",NULL,NULL,NULL,"4.1","3","3.6","9.4921875"
"1chipru_a020a62a11eb","1541084695",NULL,NULL,NULL,"3.6","2.5","3","13.0078125"
"1chipru_a020a62a11eb","1541085005",NULL,NULL,NULL,"3.6","2.3","3","10.8984375"
"1chipru_a020a62a11eb","1541085312",NULL,NULL,NULL,"3.8","2.2","2.8","13.0078125"
"1chipru_a020a62a11eb","1541085620",NULL,NULL,NULL,"3.5","2.1","2.9","17.2265625"
"1chipru_a020a62a11eb","1541085929",NULL,NULL,NULL,"4","2.6","3.1","16.5234375"
"1chipru_a020a62a11eb","1541086237",NULL,NULL,NULL,"3.2","2.3","2.8","11.953125"
"1chipru_a020a62a11eb","1541086546",NULL,NULL,NULL,"3.5","2.5","3","11.25"
"1chipru_a020a62a11eb","1541086854",NULL,NULL,NULL,"3.1","2.2","2.7","15.46875"
"1chipru_a020a62a11eb","1541087175",NULL,NULL,NULL,"3.3","2.3","2.8","16.5234375"
"1chipru_a020a62a11eb","1541087484",NULL,NULL,NULL,"3.3","2.2","2.7","14.4140625"
"1chipru_a020a62a11eb","1541087792",NULL,NULL,NULL,"3.1","2","2.6","8.4375"
"1chipru_a020a62a11eb","1541088101",NULL,NULL,NULL,"3.2","2.3","2.7","12.65625"
"1chipru_a020a62a11eb","1541088414",NULL,NULL,NULL,"3.1","2.3","2.7","9.140625"
"1chipru_a020a62a11eb","1541088717",NULL,NULL,NULL,"3.2","2.3","2.7","6.6796875"
"1chipru_a020a62a11eb","1541089026",NULL,NULL,NULL,"3.3","1.8","2.6","13.0078125"
"1chipru_a020a62a11eb","1541089335",NULL,NULL,NULL,"3","2","2.4","2.109375"
"1chipru_a020a62a11eb","1541089343",NULL,NULL,NULL,"3","2","2.4","2.109375"
"1chipru_a020a62a11eb","1541089713",NULL,NULL,NULL,"2.8","2.3","2.5","2.4609375"
"1chipru_a020a62a11eb","1541090329",NULL,NULL,NULL,"3","2.3","2.6","357.5390625"
"1chipru_a020a62a11eb","1541090625",NULL,NULL,NULL,"2.7","1.8","2.2","355.78125"
"1chipru_a020a62a11eb","1541090936",NULL,NULL,NULL,"3","1.8","2.4","354.0234375"
"1chipru_a020a62a11eb","1541091245",NULL,NULL,NULL,"2.8","2","2.4","354.375"
"1chipru_a020a62a11eb","1541091553",NULL,NULL,NULL,"2.5","0","1.2","353.3203125"
"1chipru_a020a62a11eb","1541091862",NULL,NULL,NULL,"1.5","0","1","353.3203125"
"1chipru_a020a62a11eb","1541092171",NULL,NULL,NULL,"1.6","0.8","1.2","326.25"
"1chipru_a020a62a11eb","1541092479",NULL,NULL,NULL,"2","0.2","1.2","327.3046875"
"1chipru_a020a62a11eb","1541092787",NULL,NULL,NULL,"1.3","0","0.5","327.3046875"
"1chipru_a020a62a11eb","1541093096",NULL,NULL,NULL,"0.2","0","0","327.3046875"
"1chipru_a020a62a11eb","1541093404",NULL,NULL,NULL,"0.8","0","0","327.3046875"
"1chipru_a020a62a11eb","1541093713",NULL,NULL,NULL,"1.3","0","1","326.6015625"
"1chipru_a020a62a11eb","1541094022",NULL,NULL,NULL,"1.2","0.2","1","327.3046875"
"1chipru_a020a62a11eb","1541094330",NULL,NULL,NULL,"1.5","1","1.2","327.3046875"
"1chipru_a020a62a11eb","1541094638",NULL,NULL,NULL,"1.8","1","1.4","328.359375"
"1chipru_a020a62a11eb","1541094946",NULL,NULL,NULL,"1.5","0","1.1","326.6015625"
"1chipru_a020a62a11eb","1541095256",NULL,NULL,NULL,"2.1","1","1.5","313.9453125"
"1chipru_a020a62a11eb","1541095564",NULL,NULL,NULL,"2.2","1.1","1.7","303.046875"
"1chipru_a020a62a11eb","1541095943",NULL,NULL,NULL,"2","1","1.4","302.6953125"
"1chipru_a020a62a11eb","1541096250",NULL,NULL,NULL,"1.6","0.8","1.3","301.640625"
"1chipru_a020a62a11eb","1541096558",NULL,NULL,NULL,"1.3","0.2","1.1","302.6953125"
"1chipru_a020a62a11eb","1541096867",NULL,NULL,NULL,"1.3","0.2","1","303.3984375"
"1chipru_a020a62a11eb","1541097175",NULL,NULL,NULL,"1.1","0","0.5","303.046875"
"1chipru_a020a62a11eb","1541097483",NULL,NULL,NULL,"1","0","0.4","302.6953125"
"1chipru_a020a62a11eb","1541097792",NULL,NULL,NULL,"1","0","0","302.6953125"
"1chipru_a020a62a11eb","1541098102",NULL,NULL,NULL,"0","0","0","302.6953125"
"1chipru_a020a62a11eb","1541098409",NULL,NULL,NULL,"0","0","0","303.3984375"
"1chipru_a020a62a11eb","1541098717",NULL,NULL,NULL,"1.5","0","0.4","302.6953125"
"1chipru_a020a62a11eb","1541099026",NULL,NULL,NULL,"1.7","0.2","1.3","303.046875"
"1chipru_a020a62a11eb","1541099334",NULL,NULL,NULL,"1.5","0","0.8","301.9921875"
"1chipru_a020a62a11eb","1541099643",NULL,NULL,NULL,"1.8","0.1","1.3","303.3984375"
"1chipru_a020a62a11eb","1541099951",NULL,NULL,NULL,"2","0.8","1.4","304.8046875"
"1chipru_a020a62a11eb","1541100261",NULL,NULL,NULL,"1.8","0.1","1.1","303.3984375"
"1chipru_a020a62a11eb","1541100568",NULL,NULL,NULL,"1.5","0","0.5","304.1015625"
"1chipru_a020a62a11eb","1541100877",NULL,NULL,NULL,"1.5","0","0.7","304.1015625"
"1chipru_a020a62a11eb","1541101185",NULL,NULL,NULL,"1","0","0","303.75"
"1chipru_a020a62a11eb","1541101494",NULL,NULL,NULL,"0","0","0","304.1015625"
"1chipru_a020a62a11eb","1541101802",NULL,NULL,NULL,"0","0","0","304.8046875"
"1chipru_a020a62a11eb","1541102193",NULL,NULL,NULL,"0","0","0","304.1015625"
"1chipru_a020a62a11eb","1541102501",NULL,NULL,NULL,"1","0","0.1","304.453125"
"1chipru_a020a62a11eb","1541102809",NULL,NULL,NULL,"1.1","0","0.1","304.1015625"
"1chipru_a020a62a11eb","1541103118",NULL,NULL,NULL,"1.1","0","0.1","304.8046875"
"1chipru_a020a62a11eb","1541103426",NULL,NULL,NULL,"0","0","0","305.15625"
"1chipru_a020a62a11eb","1541103735",NULL,NULL,NULL,"4.7","0","1.5","106.875"
"1chipru_a020a62a11eb","1541104043",NULL,NULL,NULL,"6","1.5","3.5","103.359375"
"1chipru_a020a62a11eb","1541104353",NULL,NULL,NULL,"5.2","2.2","3.5","109.6875"
"1chipru_a020a62a11eb","1541104660",NULL,NULL,NULL,"4.8","2.8","4","126.9140625"
"1chipru_a020a62a11eb","1541104969",NULL,NULL,NULL,"3.7","2.5","3.1","133.59375"
"1chipru_a020a62a11eb","1541105277",NULL,NULL,NULL,"5.8","3.2","4.7","142.734375"
"1chipru_a020a62a11eb","1541105586",NULL,NULL,NULL,"3.7","2.3","2.9","157.8515625"
"1chipru_a020a62a11eb","1541105894",NULL,NULL,NULL,"2.7","1.7","2.3","171.2109375"
"1chipru_a020a62a11eb","1541106203",NULL,NULL,NULL,"2.8","1.6","2.1","179.6484375"
"1chipru_a020a62a11eb","1541106514",NULL,NULL,NULL,"3.5","1.6","2.6","197.2265625"
"1chipru_a020a62a11eb","1541106820",NULL,NULL,NULL,"3.6","2.3","2.9","206.71875"
"1chipru_a020a62a11eb","1541107116",NULL,NULL,NULL,"3","2.1","2.6","211.640625"
"1chipru_a020a62a11eb","1541107424",NULL,NULL,NULL,"2.6","1.5","1.9","221.8359375"
"1chipru_a020a62a11eb","1541107733",NULL,NULL,NULL,"2.5","1.1","1.6","238.7109375"
"1chipru_a020a62a11eb","1541108041",NULL,NULL,NULL,"4.6","2.3","3.6","199.3359375"
"1chipru_a020a62a11eb","1541108433",NULL,NULL,NULL,"4.7","3.8","4.2","193.0078125"
"1chipru_a020a62a11eb","1541108740",NULL,NULL,NULL,"3.7","2.7","3.2","193.359375"
"1chipru_a020a62a11eb","1541109048",NULL,NULL,NULL,"4.3","1.7","3.2","194.0625"
"1chipru_a020a62a11eb","1541109357",NULL,NULL,NULL,"5.7","1.8","3.8","192.3046875"
"1chipru_a020a62a11eb","1541109974",NULL,NULL,NULL,"4.2","2.8","3.8","199.3359375"
"1chipru_a020a62a11eb","1541110282",NULL,NULL,NULL,"5.2","3.8","4.3","188.4375"
"1chipru_a020a62a11eb","1541110591",NULL,NULL,NULL,"4.8","2.7","3.6","201.4453125"
"1chipru_a020a62a11eb","1541110899",NULL,NULL,NULL,"4.6","2.7","3.6","195.8203125"
"1chipru_a020a62a11eb","1541111211",NULL,NULL,NULL,"4","2.3","3","198.984375"
"1chipru_a020a62a11eb","1541111516",NULL,NULL,NULL,"3.5","2.5","3","200.390625"
"1chipru_a020a62a11eb","1541111825",NULL,NULL,NULL,"4.1","2.8","3.4","202.1484375"
"1chipru_a020a62a11eb","1541112133",NULL,NULL,NULL,"4.2","2.6","3.5","194.4140625"
"1chipru_a020a62a11eb","1541112442",NULL,NULL,NULL,"4","2.8","3.4","201.796875"
"1chipru_a020a62a11eb","1541112750",NULL,NULL,NULL,"4.2","3.3","3.7","201.09375"
"1chipru_a020a62a11eb","1541113059",NULL,NULL,NULL,"4","3","3.5","195.8203125"
"1chipru_a020a62a11eb","1541113368",NULL,NULL,NULL,"4.2","3","3.6","206.3671875"
"1chipru_a020a62a11eb","1541113677",NULL,NULL,NULL,"3.7","2.5","3.1","205.3125"
"1chipru_a020a62a11eb","1541113984",NULL,NULL,NULL,"3.6","2.8","3.1","200.390625"
"1chipru_a020a62a11eb","1541114293",NULL,NULL,NULL,"3.3","2.7","2.9","196.171875"
"1chipru_a020a62a11eb","1541114298",NULL,NULL,NULL,"3.3","2.7","2.9","196.171875"
"1chipru_a020a62a11eb","1541114672",NULL,NULL,NULL,"3.3","2.5","3","215.5078125"
"1chipru_a020a62a11eb","1541114966",NULL,NULL,NULL,"3.1","0","1.7","213.75"
"1chipru_a020a62a11eb","1541115275",NULL,NULL,NULL,"3.7","2","2.8","205.6640625"
"1chipru_a020a62a11eb","1541115583",NULL,NULL,NULL,"3.6","2.6","3","201.09375"
"1chipru_a020a62a11eb","1541115892",NULL,NULL,NULL,"3.2","1.8","2.6","224.6484375"
"1chipru_a020a62a11eb","1541116200",NULL,NULL,NULL,"2.7","1.5","2.1","214.453125"
"1chipru_a020a62a11eb","1541116509",NULL,NULL,NULL,"2.5","1.1","1.8","225"
"1chipru_a020a62a11eb","1541116820",NULL,NULL,NULL,"2.1","1.2","1.6","228.515625"
"1chipru_a020a62a11eb","1541117126",NULL,NULL,NULL,"2.3","0","1.1","226.40625"
"1chipru_a020a62a11eb","1541117434",NULL,NULL,NULL,"3","0","1.9","221.8359375"
"1chipru_a020a62a11eb","1541117743",NULL,NULL,NULL,"2.6","0.2","1.7","227.109375"
"1chipru_a020a62a11eb","1541118051",NULL,NULL,NULL,"2.2","0.2","1.4","229.921875"
"1chipru_a020a62a11eb","1541118360",NULL,NULL,NULL,"2.7","1","2","228.515625"
"1chipru_a020a62a11eb","1541118668",NULL,NULL,NULL,"3.1","1.5","2.2","214.1015625"
"1chipru_a020a62a11eb","1541118977",NULL,NULL,NULL,"3.1","1.5","2.4","221.8359375"
"1chipru_a020a62a11eb","1541119285",NULL,NULL,NULL,"2.5","0.1","1.6","221.8359375"
"1chipru_a020a62a11eb","1541119596",NULL,NULL,NULL,"1.6","0","0.8","220.78125"
"1chipru_a020a62a11eb","1541119902",NULL,NULL,NULL,"1.7","0","0.7","221.484375"
"1chipru_a020a62a11eb","1541120210",NULL,NULL,NULL,"1","0","0","221.8359375"
"1chipru_a020a62a11eb","1541120519",NULL,NULL,NULL,"1.5","0","0.6","229.21875"
"1chipru_a020a62a11eb","1541120897",NULL,NULL,NULL,"1.6","0","0.9","263.3203125"
"1chipru_a020a62a11eb","1541121205",NULL,NULL,NULL,"1.7","1.2","1.4","295.3125"
"1chipru_a020a62a11eb","1541121514",NULL,NULL,NULL,"2","1.3","1.8","323.0859375"
"1chipru_a020a62a11eb","1541121822",NULL,NULL,NULL,"2","1","1.5","318.8671875"
"1chipru_a020a62a11eb","1541122131",NULL,NULL,NULL,"2.1","1.2","1.7","330.1171875"
"1chipru_a020a62a11eb","1541122439",NULL,NULL,NULL,"1.8","1.1","1.6","329.765625"
"1chipru_a020a62a11eb","1541122747",NULL,NULL,NULL,"2.5","1","1.5","330.46875"
"1chipru_a020a62a11eb","1541123056",NULL,NULL,NULL,"2.3","1.1","1.6","317.8125"
"1chipru_a020a62a11eb","1541123364",NULL,NULL,NULL,"2.5","0.2","1.4","318.515625"
"1chipru_a020a62a11eb","1541123673",NULL,NULL,NULL,"2.3","0.8","1.6","323.4375"
"1chipru_a020a62a11eb","1541123981",NULL,NULL,NULL,"2.6","1.3","1.9","324.4921875"
"1chipru_a020a62a11eb","1541124290",NULL,NULL,NULL,"2.3","1","1.8","336.796875"
"1chipru_a020a62a11eb","1541124598",NULL,NULL,NULL,"2.6","1.5","2","338.5546875"
"1chipru_a020a62a11eb","1541124907",NULL,NULL,NULL,"2.2","0.2","1.5","318.515625"
"1chipru_a020a62a11eb","1541125215",NULL,NULL,NULL,"2","0.8","1.3","318.8671875"
"1chipru_a020a62a11eb","1541125524",NULL,NULL,NULL,"2.2","0.2","1.5","317.4609375"
"1chipru_a020a62a11eb","1541125832",NULL,NULL,NULL,"2.3","0.1","1.4","301.9921875"
"1chipru_a020a62a11eb","1541126142",NULL,NULL,NULL,"3","1.6","2.3","302.6953125"
"1chipru_a020a62a11eb","1541126450",NULL,NULL,NULL,"2.5","1","1.8","301.640625"
"1chipru_a020a62a11eb","1541126758",NULL,NULL,NULL,"2.5","0","1.8","309.7265625"
"1chipru_a020a62a11eb","1541127136",NULL,NULL,NULL,"2.3","0.8","1.6","297.0703125"
"1chipru_a020a62a11eb","1541127444",NULL,NULL,NULL,"2.2","1.1","1.6","346.2890625"
"1chipru_a020a62a11eb","1541127753",NULL,NULL,NULL,"2.1","0","1","312.890625"
"1chipru_a020a62a11eb","1541128061",NULL,NULL,NULL,"2.8","0.2","1.7","319.921875"
"1chipru_a020a62a11eb","1541128369",NULL,NULL,NULL,"4","1.6","2.6","294.609375"
"1chipru_a020a62a11eb","1541128678",NULL,NULL,NULL,"3.8","2","2.9","307.6171875"
"1chipru_a020a62a11eb","1541128986",NULL,NULL,NULL,"3.8","2.2","3.1","297.0703125"
"1chipru_a020a62a11eb","1541129295",NULL,NULL,NULL,"4.6","2.2","3.1","289.3359375"
"1chipru_a020a62a11eb","1541129603",NULL,NULL,NULL,"4.3","1.5","3","312.1875"
"1chipru_a020a62a11eb","1541129912",NULL,NULL,NULL,"4.5","2","3.4","297.0703125"
"1chipru_a020a62a11eb","1541130220",NULL,NULL,NULL,"4","1.3","2.8","308.3203125"
"1chipru_a020a62a11eb","1541130529",NULL,NULL,NULL,"3.3","0.8","2.2","301.9921875"
"1chipru_a020a62a11eb","1541130837",NULL,NULL,NULL,"3.5","1.5","2.4","302.34375"
"1chipru_a020a62a11eb","1541131146",NULL,NULL,NULL,"4.3","1.6","2.7","310.4296875"
"1chipru_a020a62a11eb","1541131454",NULL,NULL,NULL,"4.3","1.3","2.6","300.9375"
"1chipru_a020a62a11eb","1541131763",NULL,NULL,NULL,"3.2","1","2","330.1171875"
"1chipru_a020a62a11eb","1541132071",NULL,NULL,NULL,"3.5","1.3","2.2","306.9140625"
"1chipru_a020a62a11eb","1541132380",NULL,NULL,NULL,"3.6","1.2","2.2","295.6640625"
"1chipru_a020a62a11eb","1541132688",NULL,NULL,NULL,"3.7","1.5","2.5","348.3984375"
"1chipru_a020a62a11eb","1541132997",NULL,NULL,NULL,"4.3","1.1","2.5","299.8828125"
"1chipru_a020a62a11eb","1541133375",NULL,NULL,NULL,"3.3","1.2","2.1","303.046875"
"1chipru_a020a62a11eb","1541133683",NULL,NULL,NULL,"3.6","1.6","2.4","345.9375"
"1chipru_a020a62a11eb","1541133991",NULL,NULL,NULL,"2.5","0.1","1.7","319.5703125"
"1chipru_a020a62a11eb","1541134300",NULL,NULL,NULL,"3.6","0.8","1.9","307.265625"
"1chipru_a020a62a11eb","1541134608",NULL,NULL,NULL,"3.2","1.6","2.4","335.390625"
"1chipru_a020a62a11eb","1541134917",NULL,NULL,NULL,"4","1.7","2.6","296.3671875"
"1chipru_a020a62a11eb","1541135225",NULL,NULL,NULL,"4.5","1.1","2.7","322.03125"
"1chipru_a020a62a11eb","1541135534",NULL,NULL,NULL,"3.7","1.3","2.5","300.9375"
"1chipru_a020a62a11eb","1541135842",NULL,NULL,NULL,"3.6","1.1","2.2","313.2421875"
"1chipru_a020a62a11eb","1541136151",NULL,NULL,NULL,"4.8","1.5","3","306.2109375"
"1chipru_a020a62a11eb","1541136459",NULL,NULL,NULL,"4.6","2.1","3.1","299.53125"
"1chipru_a020a62a11eb","1541136768",NULL,NULL,NULL,"4.3","1.5","3","300.9375"
"1chipru_a020a62a11eb","1541137076",NULL,NULL,NULL,"4.7","1.6","2.9","287.578125"
"1chipru_a020a62a11eb","1541137385",NULL,NULL,NULL,"5.3","2.3","3.4","300.9375"
"1chipru_a020a62a11eb","1541137706",NULL,NULL,NULL,"4.3","1","2.8","297.421875"
"1chipru_a020a62a11eb","1541138015",NULL,NULL,NULL,"4.6","1.3","2.7","311.1328125"
"1chipru_a020a62a11eb","1541138323",NULL,NULL,NULL,"4.6","0.8","2.6","271.40625"
